"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0103.3","MA0103.3",18,4297,20.9302325581395,10.7425,1.94835769682472,0.00411810245829387,"ZEB1",0.0877744123967778,2.38530285234691
"MA0039.4","MA0039.4",30,8852,34.8837209302326,22.13,1.57630912472809,0.00462603260481966,"KLF4",0.0958616756443185,2.33479131059623
"MA1522.1","MA1522.1",28,8136,32.5581395348837,20.34,1.6006951590405,0.00527997285756306,"MAZ",0.103684661972391,2.27736831001181
"MA1491.1","MA1491.1",14,3051,16.2790697674419,7.6275,2.134260212054,0.00540629615145264,"GLI3",0.103684661972391,2.2671001677718
"MA1514.1","MA1514.1",21,5488,24.4186046511628,13.72,1.77978168011391,0.00542051181893197,"KLF17",0.103684661972391,2.26595970430231
"MA0599.1","MA0599.1",30,9064,34.8837209302326,22.66,1.53944046470576,0.00660784336310139,"KLF5",0.120749221069404,2.17994026038304
"MA1509.1","MA1509.1",5,549,5.81395348837209,1.3725,4.23603168551701,0.00669763387971749,"IRF6",0.120749221069404,2.1740785964743
"MA0813.1","MA0813.1",13,2805,15.1162790697674,7.0125,2.15561911868341,0.00679821351865279,"TFAP2B(var.3)",0.120749221069404,2.16760519919449
"MA0872.1","MA0872.1",12,2516,13.953488372093,6.29,2.21836063149333,0.0074875552141737,"TFAP2A(var.3)",0.129900376506362,2.1256599620487
"MA0504.1","MA0504.1",19,4940,22.093023255814,12.35,1.78890876565295,0.00794773365627968,"NR2C2",0.134750211536015,2.09975669535515
"MA1550.1","MA1550.1",13,2873,15.1162790697674,7.1825,2.104598547827,0.00824759652240781,"PPARD",0.136726822349249,2.08367259316318
"MA1122.1","MA1122.1",11,2251,12.7906976744186,5.6275,2.27289163472565,0.00877428631027799,"TFDP1",0.139487934224781,2.05678819840781
"MA1102.2","MA1102.2",20,5355,23.2558139534884,13.3875,1.73712896011118,0.00878811381845137,"CTCFL",0.139487934224781,2.05610432698989
"MA0506.1","MA0506.1",11,2265,12.7906976744186,5.6625,2.25884285640947,0.00916848332938306,"NRF1",0.14066641036635,2.03770250033402
"MA1630.1","MA1630.1",22,6129,25.5813953488372,15.3225,1.66953143082638,0.00923948271843318,"Znf281",0.14066641036635,2.03435234250485
"MA1149.1","MA1149.1",13,2926,15.1162790697674,7.315,2.06647697467771,0.00953949857815927,"RARA::RXRG",0.142329318786136,2.02047445238831
