Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
147	NAD+ Binding (GO:0070403)	1/12	0.186012684719533	0.427347617456478	0	0	5.26924108340038	8.8625495091382	SIRT5
148	RNA 7-Methylguanosine Cap Binding (GO:0000340)	1/12	0.186012684719533	0.427347617456478	0	0	5.26924108340038	8.8625495091382	CYFIP2
149	Acid-Thiol Ligase Activity (GO:0016878)	1/12	0.186012684719533	0.427347617456478	0	0	5.26924108340038	8.8625495091382	ACSS1
150	Voltage-Gated Calcium Channel Activity (GO:0005245)	2/47	0.190121861160068	0.427347617456478	0	0	2.57922419460881	4.28174439094905	CACNG7;CACNB4
151	ATP Binding (GO:0005524)	7/279	0.198547073179828	0.427347617456478	0	0	1.4983660130719	2.42245187957527	ABCA1;PINK1;TAP2;TAP1;SYN3;ABCD1;PDK2
152	3',5'-cyclic-AMP Phosphodiesterase Activity (GO:0004115)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	PDE1B
153	Heparan Sulfate Sulfotransferase Activity (GO:0034483)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	HS3ST1
154	G Protein-Coupled Chemoattractant Receptor Activity (GO:0001637)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	CMKLR1
155	K63-linked Deubiquitinase Activity (GO:0061578)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	STAMBP
156	Lipid Phosphatase Activity (GO:0042577)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	PLPPR2
157	SUMO Ligase Activity (GO:0061665)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	EGR2
158	Oxidoreductase Activity, Acting On The CH-NH Group Of Donors, NAD Or NADP As Acceptor (GO:0016646)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	PYCR1
159	Phosphatidate Phosphatase Activity (GO:0008195)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	PLPPR2
160	Phosphatidylglycerol Binding (GO:1901611)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	PLTP
161	Arylsulfatase Activity (GO:0004065)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	SULF1
162	fatty-acyl-CoA Binding (GO:0000062)	1/13	0.199858757082209	0.427347617456478	0	0	4.8298918387414	7.77682318330123	ALDH6A1
163	Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714)	2/50	0.208725318555379	0.427347617456478	0	0	2.41765285996055	3.78782415006548	PDGFRA;FGFR2
164	Nuclear Receptor Coactivator Activity (GO:0030374)	2/50	0.208725318555379	0.427347617456478	0	0	2.41765285996055	3.78782415006548	CALCOCO1;TRERF1
165	Cholesterol Binding (GO:0015485)	2/50	0.208725318555379	0.427347617456478	0	0	2.41765285996055	3.78782415006548	CD81;PTCH1
166	Transaminase Activity (GO:0008483)	1/14	0.213469986166112	0.427347617456478	0	0	4.45813478556841	6.88451492727384	ABAT
